GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
    2661 2017  8 21  3 31 45 588  4.8174    180.73210    806.97342    744.12510     -5.60663      0.06996     -2.60212     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21762   0.20181  -1.00000
    2662 2017  8 21  3 31 50 405  4.8172    180.73781    806.92454    744.08263     -5.71216      0.06999     -2.63219     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21727   0.20181  -1.00000
    2663 2017  8 21  3 31 55 222  4.8171    180.74351    806.87725    744.04069     -5.80047      0.07001     -2.65982     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21692   0.20181  -1.00000
    2664 2017  8 21  3 32  0  39  4.8169    180.74922    806.83074    743.99918     -5.88082      0.07002     -2.68680     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21657   0.20181  -1.00000
    2665 2017  8 21  3 32  4 856  4.8167    180.75492    806.78491    743.95789     -5.96859      0.07004     -2.71258     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21621   0.20181  -1.00000
    2666 2017  8 21  3 32  9 673  4.8166    180.76062    806.73991    743.91700     -6.07776      0.07005     -2.73789     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21586   0.20180  -1.00000
    2667 2017  8 21  3 32 14 489  4.8164    180.76633    806.69518    743.87650     -6.18257      0.07007     -2.76224     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21551   0.20180  -1.00000
    2668 2017  8 21  3 32 19 305  4.8163    180.77204    806.65099    743.83633     -6.25678      0.07009     -2.78437     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21516   0.20180  -1.00000
    2669 2017  8 21  3 32 24 121  4.8161    180.77775    806.60804    743.79648     -6.34547      0.07011     -2.80627     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21481   0.20180  -1.00000
    2670 2017  8 21  3 32 28 937  4.8159    180.78348    806.56566    743.75691     -6.45226      0.07013     -2.82635     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21446   0.20180  -1.00000
    2671 2017  8 21  3 32 33 753  4.8158    180.78920    806.52371    743.71759     -6.54285      0.07016     -2.84458     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21411   0.20180  -1.00000
    2672 2017  8 21  3 32 38 569  4.8156    180.79494    806.48206    743.67852     -6.62599      0.07019     -2.86185     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21376   0.20180  -1.00000
    2673 2017  8 21  3 32 43 384  4.8154    180.80067    806.44098    743.63965     -6.70236      0.07022     -2.87801     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21341   0.20180  -1.00000
    2674 2017  8 21  3 32 48 199  4.8153    180.80640    806.39993    743.60093     -6.74494      0.07024     -2.89244     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21306   0.20180  -1.00000
    2675 2017  8 21  3 32 53  15  4.8151    180.81214    806.35978    743.56238     -6.79697      0.07026     -2.90471     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21271   0.20180  -1.00000
    2676 2017  8 21  3 32 57 830  4.8150    180.81787    806.31945    743.52388     -6.87117      0.07028     -2.91553     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21236   0.20180  -1.00000
    2677 2017  8 21  3 33  2 644  4.8148    180.82361    806.27874    743.48545     -6.92389      0.07030     -2.92540     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21201   0.20180  -1.00000
    2678 2017  8 21  3 33  7 459  4.8146    180.82935    806.23819    743.44691     -6.97076      0.07032     -2.93325     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21166   0.20180  -1.00000
    2679 2017  8 21  3 33 12 273  4.8145    180.83510    806.19754    743.40840     -7.01161      0.07034     -2.93931     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21131   0.20180  -1.00000
    2680 2017  8 21  3 33 17  88  4.8143    180.84085    806.15662    743.36987     -7.01923      0.07037     -2.94379     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21096   0.20180  -1.00000
    2681 2017  8 21  3 33 21 902  4.8142    180.84660    806.11647    743.33134     -7.04998      0.07039     -2.94699     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21061   0.20180  -1.00000
    2682 2017  8 21  3 33 26 716  4.8140    180.85236    806.07546    743.29270     -7.08317      0.07042     -2.94734     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.21026   0.20180  -1.00000
    2683 2017  8 21  3 33 31 530  4.8138    180.85812    806.03382    743.25401     -7.10059      0.07044     -2.94701     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20991   0.20180  -1.00000
    2684 2017  8 21  3 33 36 343  4.8137    180.86388    805.99225    743.21518     -7.11231      0.07046     -2.94582     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20956   0.20180  -1.00000
    2685 2017  8 21  3 33 41 157  4.8135    180.86965    805.94973    743.17624     -7.09106      0.07048     -2.94180     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20921   0.20180  -1.00000
    2686 2017  8 21  3 33 45 970  4.8134    180.87541    805.90833    743.13713     -7.08121      0.07049     -2.93565     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20886   0.20180  -1.00000
    2687 2017  8 21  3 33 50 783  4.8132    180.88118    805.86556    743.09783     -7.09386      0.07050     -2.92884     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20851   0.20180  -1.00000
    2688 2017  8 21  3 33 55 596  4.8130    180.88695    805.82219    743.05831     -7.08377      0.07051     -2.92059     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20816   0.20180  -1.00000
    2689 2017  8 21  3 34  0 409  4.8129    180.89273    805.77845    743.01856     -7.06841      0.07053     -2.90979     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20781   0.20180  -1.00000
    2690 2017  8 21  3 34  5 222  4.8127    180.89851    805.73396    742.97841     -7.04667      0.07054     -2.89803     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20746   0.20180  -1.00000
    2691 2017  8 21  3 34 10  35  4.8125    180.90429    805.68837    742.93793     -6.99180      0.07056     -2.88483     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20711   0.20180  -1.00000
    2692 2017  8 21  3 34 14 847  4.8124    180.91007    805.64310    742.89723     -6.96421      0.07057     -2.86972     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20676   0.20180  -1.00000
    2693 2017  8 21  3 34 19 659  4.8122    180.91586    805.59668    742.85612     -6.93155      0.07059     -2.85227     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20641   0.20180  -1.00000
    2694 2017  8 21  3 34 24 471  4.8121    180.92165    805.54906    742.81471     -6.88568      0.07060     -2.83468     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20606   0.20180  -1.00000
    2695 2017  8 21  3 34 29 283  4.8119    180.92744    805.50044    742.77293     -6.83386      0.07061     -2.81609     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20571   0.20179  -1.00000
    2696 2017  8 21  3 34 34  95  4.8117    180.93324    805.45218    742.73076     -6.75139      0.07062     -2.79487     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20536   0.20179  -1.00000
    2697 2017  8 21  3 34 38 907  4.8116    180.93904    805.40259    742.68821     -6.70608      0.07063     -2.77289     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20501   0.20179  -1.00000
    2698 2017  8 21  3 34 43 718  4.8114    180.94484    805.35208    742.64517     -6.63854      0.07064     -2.75001     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20466   0.20179  -1.00000
    2699 2017  8 21  3 34 48 529  4.8113    180.95064    805.30031    742.60176     -6.56563      0.07066     -2.72542     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20431   0.20179  -1.00000
    2700 2017  8 21  3 34 53 340  4.8111    180.95645    805.24786    742.55788     -6.48834      0.07067     -2.69950     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20396   0.20179  -1.00000
    2701 2017  8 21  3 34 58 151  4.8109    180.96225    805.19443    742.51355     -6.37920      0.07069     -2.67285     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20361   0.20179  -1.00000
    2702 2017  8 21  3 35  2 962  4.8108    180.96806    805.14000    742.46872     -6.28058      0.07070     -2.64569     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20326   0.20179  -1.00000
    2703 2017  8 21  3 35  7 773  4.8106    180.97388    805.08447    742.42317     -6.20650      0.07072     -2.61660     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20291   0.20179  -1.00000
    2704 2017  8 21  3 35 12 583  4.8105    180.97970    805.02744    742.37708     -6.11447      0.07073     -2.58683     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20256   0.20179  -1.00000
    2705 2017  8 21  3 35 17 393  4.8103    180.98552    804.96919    742.33050     -6.01836      0.07075     -2.55726     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20221   0.20179  -1.00000
    2706 2017  8 21  3 35 22 203  4.8101    180.99135    804.90953    742.28345     -5.91926      0.07076     -2.52684     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20186   0.20179  -1.00000
    2707 2017  8 21  3 35 27  13  4.8100    180.99717    804.84994    742.23585     -5.80232      0.07078     -2.49490     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20151   0.20179  -1.00000
    2708 2017  8 21  3 35 31 823  4.8098    181.00301    804.78898    742.18777     -5.70904      0.07080     -2.46326     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20116   0.20179  -1.00000
    2709 2017  8 21  3 35 36 633  4.8096    181.00884    804.72719    742.13913     -5.60302      0.07082     -2.43111     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20081   0.20179  -1.00000
    2710 2017  8 21  3 35 41 442  4.8095    181.01467    804.66426    742.08996     -5.49493      0.07084     -2.39738     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20046   0.20179  -1.00000
    2711 2017  8 21  3 35 46 252  4.8093    181.02050    804.59985    742.04026     -5.38455      0.07086     -2.36448     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.20011   0.20179  -1.00000
    2712 2017  8 21  3 35 51  61  4.8092    181.02634    804.53469    741.99004     -5.27343      0.07088     -2.33196     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19976   0.20179  -1.00000
    2713 2017  8 21  3 35 55 870  4.8090    181.03218    804.46799    741.93926     -5.13419      0.07090     -2.29804     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19942   0.20179  -1.00000
    2714 2017  8 21  3 36  0 679  4.8088    181.03803    804.40115    741.88798     -5.02956      0.07092     -2.26433     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19907   0.20179  -1.00000
    2715 2017  8 21  3 36  5 487  4.8087    181.04388    804.33267    741.83592     -4.92357      0.07094     -2.23130     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19872   0.20179  -1.00000
    2716 2017  8 21  3 36 10 296  4.8085    181.04974    804.26248    741.78335     -4.81112      0.07096     -2.19793     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19837   0.20179  -1.00000
    2717 2017  8 21  3 36 15 104  4.8084    181.05559    804.19138    741.73029     -4.69981      0.07098     -2.16457     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19802   0.20179  -1.00000
    2718 2017  8 21  3 36 19 913  4.8082    181.06145    804.11895    741.67674     -4.58885      0.07100     -2.13236     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19767   0.20179  -1.00000
    2719 2017  8 21  3 36 24 721  4.8080    181.06731    804.04704    741.62272     -4.45319      0.07102     -2.09956     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19732   0.20179  -1.00000
    2720 2017  8 21  3 36 29 528  4.8079    181.07317    803.97340    741.56821     -4.36005      0.07104     -2.06677     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19697   0.20179  -1.00000
    2721 2017  8 21  3 36 34 336  4.8077    181.07903    803.89839    741.51317     -4.25063      0.07105     -2.03596     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19662   0.20179  -1.00000
    2722 2017  8 21  3 36 39 144  4.8076    181.08490    803.82256    741.45772     -4.14312      0.07107     -2.00543     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19627   0.20179  -1.00000
    2723 2017  8 21  3 36 43 951  4.8074    181.09077    803.74601    741.40185     -4.03780      0.07108     -1.97459     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19592   0.20178  -1.00000
    2724 2017  8 21  3 36 48 758  4.8072    181.09665    803.66873    741.34554     -3.93498      0.07110     -1.94584     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19557   0.20178  -1.00000
    2725 2017  8 21  3 36 53 565  4.8071    181.10253    803.59108    741.28884     -3.83529      0.07113     -1.91730     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19522   0.20178  -1.00000
    2726 2017  8 21  3 36 58 372  4.8069    181.10841    803.51246    741.23174     -3.73710      0.07115     -1.88899     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19487   0.20178  -1.00000
    2727 2017  8 21  3 37  3 179  4.8068    181.11429    803.43266    741.17430     -3.63996      0.07117     -1.86262     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19452   0.20178  -1.00000
    2728 2017  8 21  3 37  7 986  4.8066    181.12017    803.35217    741.11632     -3.55237      0.07119     -1.83706     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19417   0.20178  -1.00000
    2729 2017  8 21  3 37 12 792  4.8064    181.12606    803.27061    741.05799     -3.47020      0.07120     -1.81217     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19382   0.20178  -1.00000
    2730 2017  8 21  3 37 17 598  4.8063    181.13195    803.18864    740.99933     -3.38887      0.07122     -1.78910     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19347   0.20178  -1.00000
    2731 2017  8 21  3 37 22 405  4.8061    181.13379    803.10605    740.94040     -3.30378      0.07123     -1.76627     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19312   0.20178  -1.00000
    2732 2017  8 21  3 37 27 211  4.8060    181.13405    803.02247    740.88120     -3.22551      0.07125     -1.74496     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19277   0.20178  -1.00000
    2733 2017  8 21  3 37 32  16  4.8058    181.13431    802.93859    740.82181     -3.16522      0.07127     -1.72523     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19242   0.20178  -1.00000
    2734 2017  8 21  3 37 36 822  4.8056    181.13458    802.85438    740.76219     -3.10103      0.07129     -1.70603     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19207   0.20178  -1.00000
    2735 2017  8 21  3 37 41 627  4.8055    181.13484    802.76973    740.70235     -3.03854      0.07131     -1.68857     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.19172   0.20178  -1.00000
