GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  F
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
   13836 2002  3 18 18 26 53 237  4.9667    171.82262   1208.36936   1099.15683     -3.78721      0.22079     -2.06280    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.59507  -0.01108  -1.00000
   13838 2002  3 18 18 27  3 170  4.9665    171.82951   1208.27816   1099.06474     -3.79448      0.22097     -2.06900    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.59435  -0.01108  -1.00000
   13840 2002  3 18 18 27 13 103  4.9664    171.83645   1208.18697   1098.97205     -3.81612      0.22114     -2.07505    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.59363  -0.01108  -1.00000
   13842 2002  3 18 18 27 23  36  4.9662    171.84333   1208.09536   1098.87894     -3.82277      0.22131     -2.08070    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.59290  -0.01108  -1.00000
   13844 2002  3 18 18 27 32 968  4.9661    171.85038   1208.00264   1098.78555     -3.84552      0.22147     -2.08704    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.59218  -0.01107  -1.00000
   13846 2002  3 18 18 27 42 900  4.9659    171.85732   1207.91019   1098.69201     -3.86264      0.22165     -2.09284    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.59146  -0.01107  -1.00000
   13848 2002  3 18 18 27 52 832  4.9658    171.86440   1207.81707   1098.59817     -3.86310      0.22182     -2.09846    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.59074  -0.01107  -1.00000
   13850 2002  3 18 18 28  2 763  4.9656    171.87147   1207.72315   1098.50417     -3.88644      0.22199     -2.10454    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.59001  -0.01107  -1.00000
   13852 2002  3 18 18 28 12 694  4.9655    171.87854   1207.62949   1098.40947     -3.90235      0.22217     -2.10993    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58929  -0.01107  -1.00000
   13854 2002  3 18 18 28 22 625  4.9653    171.88574   1207.53451   1098.31432     -3.90597      0.22234     -2.11570    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58857  -0.01107  -1.00000
   13856 2002  3 18 18 28 32 555  4.9652    171.89284   1207.43927   1098.21897     -3.92708      0.22252     -2.12150    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58785  -0.01107  -1.00000
   13858 2002  3 18 18 28 42 485  4.9650    171.90010   1207.34392   1098.12334     -3.94068      0.22269     -2.12676    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58713  -0.01107  -1.00000
   13860 2002  3 18 18 28 52 415  4.9649    171.90730   1207.24735   1098.02744     -3.94950      0.22285     -2.13253    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58640  -0.01107  -1.00000
   13862 2002  3 18 18 29  2 345  4.9647    171.91458   1207.15081   1097.93144     -3.96908      0.22302     -2.13802    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58568  -0.01107  -1.00000
   13864 2002  3 18 18 29 12 274  4.9646    171.92191   1207.05374   1097.83458     -3.97333      0.22318     -2.14305    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58496  -0.01107  -1.00000
   13866 2002  3 18 18 29 22 203  4.9644    171.92919   1206.95545   1097.73736     -3.99513      0.22335     -2.14877    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58424  -0.01107  -1.00000
   13868 2002  3 18 18 29 32 132  4.9643    171.93663   1206.85731   1097.63989     -4.00759      0.22352     -2.15393    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58352  -0.01106  -1.00000
   13870 2002  3 18 18 29 42  60  4.9641    171.94397   1206.75820   1097.54209     -4.00764      0.22368     -2.15903    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58279  -0.01106  -1.00000
   13872 2002  3 18 18 29 51 988  4.9640    171.95144   1206.65834   1097.44410     -4.03077      0.22386     -2.16453    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58207  -0.01106  -1.00000
   13874 2002  3 18 18 30  1 915  4.9638    171.95891   1206.55863   1097.34594     -4.04014      0.22403     -2.16936    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58135  -0.01106  -1.00000
   13876 2002  3 18 18 30 11 843  4.9636    171.96638   1206.45742   1097.24691     -4.04610      0.22421     -2.17455    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.58063  -0.01106  -1.00000
   13878 2002  3 18 18 30 21 770  4.9635    171.97397   1206.35581   1097.14759     -4.06474      0.22438     -2.17988    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57991  -0.01106  -1.00000
   13880 2002  3 18 18 30 31 697  4.9633    171.98147   1206.25382   1097.04793     -4.07224      0.22454     -2.18482    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57918  -0.01106  -1.00000
   13882 2002  3 18 18 30 41 623  4.9632    171.98913   1206.15046   1096.94797     -4.08411      0.22471     -2.19043    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57846  -0.01106  -1.00000
   13884 2002  3 18 18 30 51 549  4.9630    171.99673   1206.04707   1096.84788     -4.10014      0.22486     -2.19580    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57774  -0.01106  -1.00000
   13886 2002  3 18 18 31  1 475  4.9629    172.00440   1205.94308   1096.74750     -4.10273      0.22502     -2.20080    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57702  -0.01106  -1.00000
   13888 2002  3 18 18 31 11 400  4.9627    172.01213   1205.83781   1096.64635     -4.12461      0.22517     -2.20650    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57630  -0.01106  -1.00000
   13890 2002  3 18 18 31 21 326  4.9625    172.01981   1205.73267   1096.54491     -4.13694      0.22533     -2.21164    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57558  -0.01106  -1.00000
   13892 2002  3 18 18 31 31 250  4.9624    172.02764   1205.62647   1096.44312     -4.13798      0.22549     -2.21690    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57485  -0.01105  -1.00000
   13894 2002  3 18 18 31 41 175  4.9622    172.03538   1205.51975   1096.34117     -4.15951      0.22566     -2.22248    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57413  -0.01105  -1.00000
   13896 2002  3 18 18 31 51  99  4.9621    172.04325   1205.41324   1096.23905     -4.17515      0.22583     -2.22744    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57341  -0.01105  -1.00000
   13898 2002  3 18 18 32  1  23  4.9619    172.05111   1205.30545   1096.13667     -4.17850      0.22601     -2.23282    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57269  -0.01105  -1.00000
   13900 2002  3 18 18 32 10 947  4.9617    172.05898   1205.19749   1096.03363     -4.19894      0.22618     -2.23814    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57197  -0.01105  -1.00000
   13902 2002  3 18 18 32 20 870  4.9616    172.06696   1205.08926   1095.93021     -4.21055      0.22634     -2.24301    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57124  -0.01105  -1.00000
   13904 2002  3 18 18 32 30 793  4.9614    172.07486   1204.98004   1095.82655     -4.22616      0.22650     -2.24851    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.57052  -0.01105  -1.00000
   13906 2002  3 18 18 32 40 715  4.9613    172.08292   1204.87110   1095.72277     -4.24568      0.22666     -2.25359    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56980  -0.01105  -1.00000
   13908 2002  3 18 18 32 50 638  4.9611    172.09091   1204.76181   1095.61872     -4.24647      0.22681     -2.25826    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56908  -0.01105  -1.00000
   13910 2002  3 18 18 33  0 560  4.9609    172.09898   1204.65152   1095.51453     -4.27057      0.22697     -2.26363    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56836  -0.01105  -1.00000
   13912 2002  3 18 18 33 10 481  4.9608    172.10711   1204.54164   1095.40960     -4.28468      0.22714     -2.26823    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56764  -0.01105  -1.00000
   13914 2002  3 18 18 33 20 403  4.9606    172.11518   1204.43056   1095.30429     -4.29019      0.22729     -2.27315    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56692  -0.01104  -1.00000
   13916 2002  3 18 18 33 30 324  4.9605    172.12341   1204.31922   1095.19879     -4.31472      0.22745     -2.27821    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56619  -0.01104  -1.00000
   13918 2002  3 18 18 33 40 244  4.9603    172.13155   1204.20804   1095.09310     -4.32443      0.22761     -2.28259    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56547  -0.01104  -1.00000
   13920 2002  3 18 18 33 50 165  4.9601    172.13981   1204.09557   1094.98713     -4.33574      0.22777     -2.28746    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56475  -0.01104  -1.00000
   13922 2002  3 18 18 34  0  85  4.9600    172.14807   1203.98313   1094.88109     -4.35040      0.22792     -2.29217    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56403  -0.01104  -1.00000
   13924 2002  3 18 18 34 10   4  4.9598    172.15634   1203.87024   1094.77418     -4.35438      0.22808     -2.29633    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56331  -0.01104  -1.00000
   13927 2002  3 18 18 34 24 883  4.9596    172.16887   1203.69924   1094.61324     -4.38616      0.22831     -2.30337    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56223  -0.01104  -1.00000
   13929 2002  3 18 18 34 34 802  4.9594    172.17723   1203.58508   1094.50565     -4.39033      0.22845     -2.30740    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56151  -0.01104  -1.00000
   13931 2002  3 18 18 34 44 721  4.9592    172.18569   1203.46957   1094.39775     -4.40446      0.22860     -2.31196    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56078  -0.01104  -1.00000
   13933 2002  3 18 18 34 54 639  4.9591    172.19407   1203.35396   1094.28975     -4.41453      0.22875     -2.31634    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.56006  -0.01104  -1.00000
   13935 2002  3 18 18 35  4 557  4.9589    172.20261   1203.23788   1094.18149     -4.41650      0.22890     -2.32018    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55934  -0.01104  -1.00000
   13937 2002  3 18 18 35 14 474  4.9587    172.21107   1203.12050   1094.07236     -4.44244      0.22904     -2.32465    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55862  -0.01104  -1.00000
   13939 2002  3 18 18 35 24 391  4.9586    172.21963   1203.00307   1093.96294     -4.44734      0.22919     -2.32860    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55790  -0.01103  -1.00000
   13941 2002  3 18 18 35 34 308  4.9584    172.22823   1202.88469   1093.85315     -4.44609      0.22933     -2.33247    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55718  -0.01103  -1.00000
   13943 2002  3 18 18 35 44 225  4.9582    172.23679   1202.76540   1093.74313     -4.47020      0.22947     -2.33686    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55646  -0.01103  -1.00000
   13945 2002  3 18 18 35 54 141  4.9581    172.24549   1202.64624   1093.63293     -4.47486      0.22962     -2.34062    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55574  -0.01103  -1.00000
   13947 2002  3 18 18 36  4  57  4.9579    172.25411   1202.52571   1093.52244     -4.48093      0.22975     -2.34471    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55501  -0.01103  -1.00000
   13949 2002  3 18 18 36 13 972  4.9577    172.26286   1202.40469   1093.41120     -4.49782      0.22989     -2.34882    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55429  -0.01103  -1.00000
   13951 2002  3 18 18 36 23 887  4.9576    172.27159   1202.28329   1093.29958     -4.50041      0.23003     -2.35246    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55357  -0.01103  -1.00000
   13953 2002  3 18 18 36 33 802  4.9574    172.28035   1202.16054   1093.18764     -4.51317      0.23017     -2.35676    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55285  -0.01103  -1.00000
   13955 2002  3 18 18 36 43 717  4.9572    172.28920   1202.03774   1093.07556     -4.52245      0.23030     -2.36085    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55213  -0.01103  -1.00000
   13957 2002  3 18 18 36 53 631  4.9570    172.29799   1201.91441   1092.96318     -4.52284      0.23044     -2.36454    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55141  -0.01103  -1.00000
   13959 2002  3 18 18 37  3 545  4.9569    172.30691   1201.78993   1092.85062     -4.54775      0.23058     -2.36896    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.55069  -0.01103  -1.00000
   13961 2002  3 18 18 37 13 458  4.9567    172.31578   1201.66544   1092.73728     -4.55267      0.23072     -2.37278    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54997  -0.01102  -1.00000
   13963 2002  3 18 18 37 23 371  4.9565    172.32474   1201.53983   1092.62354     -4.55207      0.23087     -2.37673    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54925  -0.01102  -1.00000
   13965 2002  3 18 18 37 33 284  4.9564    172.33372   1201.41356   1092.50959     -4.57582      0.23101     -2.38112    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54853  -0.01102  -1.00000
   13967 2002  3 18 18 37 43 197  4.9562    172.34269   1201.28742   1092.39546     -4.58181      0.23115     -2.38497    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54780  -0.01102  -1.00000
   13969 2002  3 18 18 37 53 109  4.9560    172.35178   1201.15994   1092.28106     -4.58948      0.23129     -2.38928    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54708  -0.01102  -1.00000
   13971 2002  3 18 18 38  3  21  4.9558    172.36081   1201.03224   1092.16657     -4.60669      0.23144     -2.39360    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54636  -0.01102  -1.00000
   13973 2002  3 18 18 38 12 932  4.9557    172.36994   1200.90409   1092.05122     -4.60868      0.23159     -2.39747    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54564  -0.01102  -1.00000
   13975 2002  3 18 18 38 22 843  4.9555    172.37907   1200.77473   1091.93557     -4.62845      0.23173     -2.40206    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54492  -0.01102  -1.00000
   13977 2002  3 18 18 38 32 754  4.9553    172.38823   1200.64546   1091.81979     -4.63794      0.23188     -2.40635    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54420  -0.01102  -1.00000
   13979 2002  3 18 18 38 42 664  4.9552    172.39746   1200.51571   1091.70373     -4.63649      0.23203     -2.41031    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54348  -0.01102  -1.00000
   13981 2002  3 18 18 38 52 574  4.9550    172.40666   1200.38487   1091.58752     -4.66432      0.23217     -2.41507    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54276  -0.01102  -1.00000
   13983 2002  3 18 18 39  2 484  4.9548    172.41596   1200.25439   1091.47122     -4.66930      0.23231     -2.41918    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54204  -0.01102  -1.00000
   13985 2002  3 18 18 39 12 393  4.9546    172.41935   1200.12256   1091.35405     -4.67841      0.23245     -2.42359    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54132  -0.01101  -1.00000
   13987 2002  3 18 18 39 22 302  4.9545    172.41665   1199.99027   1091.23668     -4.70112      0.23259     -2.42827    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.54060  -0.01101  -1.00000
   13989 2002  3 18 18 39 32 211  4.9543    172.41401   1199.85807   1091.11913     -4.70463      0.23272     -2.43236    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53988  -0.01101  -1.00000
   13991 2002  3 18 18 39 42 119  4.9541    172.41137   1199.72453   1091.00133     -4.71932      0.23285     -2.43708    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53916  -0.01101  -1.00000
   13993 2002  3 18 18 39 52  27  4.9539    172.40874   1199.59101   1090.88350     -4.73297      0.23298     -2.44173    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53844  -0.01101  -1.00000
   13995 2002  3 18 18 40  1 935  4.9538    172.40615   1199.45721   1090.76547     -4.73397      0.23312     -2.44589    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53772  -0.01101  -1.00000
   13997 2002  3 18 18 40 11 842  4.9536    172.40354   1199.32228   1090.64668     -4.76380      0.23324     -2.45072    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53699  -0.01101  -1.00000
   13999 2002  3 18 18 40 21 749  4.9534    172.40099   1199.18745   1090.52771     -4.77062      0.23337     -2.45511    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53627  -0.01101  -1.00000
   14001 2002  3 18 18 40 31 656  4.9532    172.39842   1199.05196   1090.40849     -4.77190      0.23350     -2.45935    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53555  -0.01101  -1.00000
   14003 2002  3 18 18 40 41 562  4.9531    172.39588   1198.91567   1090.28914     -4.80120      0.23362     -2.46422    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53483  -0.01101  -1.00000
   14005 2002  3 18 18 40 51 468  4.9529    172.39337   1198.77978   1090.16971     -4.80606      0.23373     -2.46845    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53411  -0.01101  -1.00000
   14007 2002  3 18 18 41  1 373  4.9527    172.39085   1198.64276   1090.05012     -4.81795      0.23385     -2.47299    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53339  -0.01101  -1.00000
   14009 2002  3 18 18 41 11 278  4.9525    172.38838   1198.50542   1089.92982     -4.83846      0.23396     -2.47751    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53267  -0.01100  -1.00000
   14011 2002  3 18 18 41 21 183  4.9524    172.38590   1198.36793   1089.80929     -4.83979      0.23407     -2.48152    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53195  -0.01100  -1.00000
   14013 2002  3 18 18 41 31  88  4.9522    172.38345   1198.22929   1089.68852     -4.86009      0.23417     -2.48617    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53123  -0.01100  -1.00000
   14015 2002  3 18 18 41 40 992  4.9520    172.38102   1198.09074   1089.56772     -4.87038      0.23429     -2.49061    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.53051  -0.01100  -1.00000
   14017 2002  3 18 18 41 50 896  4.9518    172.37859   1197.95190   1089.44674     -4.87714      0.23440     -2.49455    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52979  -0.01100  -1.00000
   14019 2002  3 18 18 42  0 799  4.9517    172.37620   1197.81215   1089.32566     -4.90325      0.23452     -2.49912    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52907  -0.01100  -1.00000
   14021 2002  3 18 18 42 10 702  4.9515    172.37380   1197.67249   1089.20386     -4.90437      0.23464     -2.50306    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52835  -0.01100  -1.00000
   14023 2002  3 18 18 42 20 605  4.9513    172.37144   1197.53189   1089.08177     -4.91525      0.23476     -2.50697    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52763  -0.01100  -1.00000
   14025 2002  3 18 18 42 30 507  4.9511    172.36909   1197.39070   1088.95954     -4.93771      0.23488     -2.51133    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52691  -0.01100  -1.00000
   14027 2002  3 18 18 42 40 409  4.9510    172.36675   1197.24978   1088.83722     -4.94037      0.23500     -2.51504    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52619  -0.01100  -1.00000
   14029 2002  3 18 18 42 50 311  4.9508    172.36444   1197.10766   1088.71471     -4.95213      0.23512     -2.51905    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52547  -0.01100  -1.00000
   14031 2002  3 18 18 43  0 212  4.9506    172.36213   1196.96543   1088.59217     -4.97004      0.23524     -2.52299    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52475  -0.01099  -1.00000
   14033 2002  3 18 18 43 10 113  4.9504    172.35985   1196.82285   1088.46880     -4.97453      0.23536     -2.52633    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52403  -0.01099  -1.00000
   14035 2002  3 18 18 43 20  14  4.9503    172.35758   1196.67904   1088.34519     -4.98896      0.23547     -2.53030    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52331  -0.01099  -1.00000
   14038 2002  3 18 18 43 34 864  4.9500    172.35422   1196.46365   1088.15958     -5.00140      0.23564     -2.53539    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52223  -0.01099  -1.00000
   14040 2002  3 18 18 43 44 764  4.9498    172.35199   1196.31876   1088.03557     -5.01102      0.23576     -2.53901    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52151  -0.01099  -1.00000
   14042 2002  3 18 18 43 54 663  4.9496    172.34979   1196.17385   1087.91155     -5.02375      0.23587     -2.54250    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52079  -0.01099  -1.00000
   14044 2002  3 18 18 44  4 562  4.9495    172.34760   1196.02864   1087.78735     -5.02995      0.23599     -2.54544    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.52007  -0.01099  -1.00000
   14046 2002  3 18 18 44 14 461  4.9493    172.34542   1195.88219   1087.66230     -5.04543      0.23611     -2.54899    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51935  -0.01099  -1.00000
   14048 2002  3 18 18 44 24 359  4.9491    172.34327   1195.73581   1087.53711     -5.04850      0.23622     -2.55206    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51863  -0.01099  -1.00000
   14050 2002  3 18 18 44 34 257  4.9489    172.34113   1195.58889   1087.41163     -5.05681      0.23634     -2.55472    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51791  -0.01099  -1.00000
   14052 2002  3 18 18 44 44 155  4.9488    172.33901   1195.44097   1087.28602     -5.07089      0.23644     -2.55812    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51719  -0.01099  -1.00000
   14054 2002  3 18 18 44 54  52  4.9486    172.33691   1195.29342   1087.16033     -5.07316      0.23654     -2.56080    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51647  -0.01098  -1.00000
   14056 2002  3 18 18 45  3 949  4.9484    172.33482   1195.14462   1087.03444     -5.08054      0.23664     -2.56370    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51575  -0.01098  -1.00000
   14058 2002  3 18 18 45 13 845  4.9482    172.33275   1194.99534   1086.90779     -5.09534      0.23673     -2.56663    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51503  -0.01098  -1.00000
   14060 2002  3 18 18 45 23 741  4.9480    172.33069   1194.84593   1086.78092     -5.09659      0.23682     -2.56920    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51431  -0.01098  -1.00000
   14062 2002  3 18 18 45 33 637  4.9479    172.32865   1194.69506   1086.65378     -5.10747      0.23691     -2.57265    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51359  -0.01098  -1.00000
   14064 2002  3 18 18 45 43 533  4.9477    172.32663   1194.54408   1086.52662     -5.11440      0.23701     -2.57609    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51287  -0.01098  -1.00000
   14066 2002  3 18 18 45 53 428  4.9475    172.32462   1194.39261   1086.39925     -5.12007      0.23710     -2.57909    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51215  -0.01098  -1.00000
   14068 2002  3 18 18 46  3 323  4.9473    172.32263   1194.24012   1086.27181     -5.13837      0.23720     -2.58283    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51143  -0.01098  -1.00000
   14070 2002  3 18 18 46 13 217  4.9471    172.32065   1194.08759   1086.14364     -5.13615      0.23730     -2.58595    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51071  -0.01098  -1.00000
   14072 2002  3 18 18 46 23 111  4.9470    172.31870   1193.93408   1086.01523     -5.14355      0.23740     -2.58899    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.51000  -0.01098  -1.00000
   14074 2002  3 18 18 46 33   5  4.9468    172.31675   1193.77986   1085.88671     -5.15985      0.23749     -2.59262    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50928  -0.01098  -1.00000
   14076 2002  3 18 18 46 42 898  4.9466    172.31482   1193.62605   1085.75816     -5.16004      0.23759     -2.59555    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50856  -0.01098  -1.00000
   14078 2002  3 18 18 46 52 791  4.9464    172.31291   1193.47107   1085.62947     -5.16951      0.23769     -2.59882    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50784  -0.01097  -1.00000
   14080 2002  3 18 18 47  2 684  4.9462    172.31101   1193.31616   1085.50081     -5.18516      0.23779     -2.60197    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50712  -0.01097  -1.00000
   14082 2002  3 18 18 47 12 576  4.9460    172.30914   1193.16112   1085.37137     -5.18615      0.23789     -2.60448    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50640  -0.01097  -1.00000
   14084 2002  3 18 18 47 22 468  4.9459    172.30727   1193.00496   1085.24175     -5.19991      0.23799     -2.60765    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50568  -0.01097  -1.00000
   14086 2002  3 18 18 47 32 359  4.9457    172.30543   1192.84915   1085.11213     -5.20601      0.23809     -2.61052    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50496  -0.01097  -1.00000
